SKU,UPC,Category,Brand,Product Name,Title,Color,Size,images link,Description,Net Weight,Net Weigth Unit,Case Width,Case Length,Case Height,Case Unit,qty per case
L00450,L00450-O-FOR-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Forest Green,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-ForestGreen-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-FOR-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Forest Green,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-ForestGreen-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-GRE-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Grey,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Grey-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-GRE-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Grey,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Grey-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-GRE-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Grey,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Grey-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-IVO-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Ivory,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Ivory-front_aedef414-dd29-4c2b-a4ad-67fdb45ed28f.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-IVO-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Ivory,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Ivory-front_aedef414-dd29-4c2b-a4ad-67fdb45ed28f.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-IVO-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Ivory,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Ivory-front_aedef414-dd29-4c2b-a4ad-67fdb45ed28f.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MAR-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Maroon,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Maroon-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MAR-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Maroon,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Maroon-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MAR-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Maroon,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Maroon-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MSH-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Mushroom,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Mushroom-front.jpg?v=1764821471,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MSH-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Mushroom,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Mushroom-front.jpg?v=1764821471,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-MSH-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Mushroom,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Mushroom-front.jpg?v=1764821471,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-NAV-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Navy,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Navy-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-NAV-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Navy,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Navy-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-NAV-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Navy,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Navy-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-PUR-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-PUR-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-PUR-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-RED-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-RED-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-RED-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-ROY-2XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,2XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-ROY-3XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,3XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-O-ROY-4XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,4XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-PUR-L,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-PUR-M,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-PUR-S,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-PUR-XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-PUR-XS,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Purple,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Purple-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-RED-L,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-RED-M,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-RED-S,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-RED-XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-RED-XS,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Red,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Red-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-ROY-L,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-ROY-M,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-ROY-S,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-ROY-XL,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00450,L00450-ROY-XS,Fleece,CSW 24/7,WEEKENDER,Vintage Wash Pullover Hooded Sweatshirt,Vintage Royal,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00450-Royal-front.jpg?v=1765476831,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd Garment dyed 70% cotton, 30% polyester vintage wash fleece, 3 ply fleece, 100% cotton face for superior print surface.  Crossover neckline self-lined hood. Rib knit cuff and hem with spandex. Kangaroo pocket. Tear away label. Shade variations are inherent with the garment dye process. Surcharges apply to 2XL-4XL. ",,lbs,,,,in,
L00570,L00570-ASH-L,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,L,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.35,lbs,16,24,12,in,24
L00570,L00570-ASH-M,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,M,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.24,lbs,16,24,12,in,28
L00570,L00570-ASH-S,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,S,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.11,lbs,16,24,12,in,28
L00570,L00570-ASH-XL,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,XL,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1.45,lbs,16,24,12,in,24
L00570,L00570-ASH-XS,Fleece,CSW 24/7,MOMENTUM,Adult Full Zip Sweatshirt,Ash Grey,XS,https://cdn.shopify.com/s/files/1/0697/8673/0808/files/L00570-Ashgrey-front.jpg?v=1765476609,"280 gsm - 8.3 oz./yd² – 14 oz./lin. yd solids 70% ring spun combed cotton, 30% polyester fleece. Heathers 60% ring spun combed cotton, 40% polyester fleece. 3-ply fleece. 100% cotton face for superior print surface. Rib knit cuff and hem with spandex. Side seam pockets. Metal YKK front zipper closure. Tear away label. Surcharges apply to 2XL-4XL.",1,lbs,16,24,12,in,28
